Route or Street Name,avg_crash_severity,adjusted_safety_rating
0621 / DEVLIN ROAD,1.0,81.47710787695678
0621 BALLS FORD RD,1.8,48.06440823809618
0621 BALLS FORD ROAD,1.75,22.042573491784104
0621 BALLSFRORD ROAD,1.0,81.47710787695678
0621 DEVLIN RD,2.5,49.77075805752647
0621 DEVLIN ROAD,1.5,48.06440823809618
0621 PORTSMOUTH ROAD,1.0,81.47710787695678
0621/ BALLS FORD ROAD,1.0,81.47710787695678
0621/ BALLSFORD ROAD,1.0,81.47710787695678
0621/BALLS FORD RD,1.6666666666666667,49.77075805752647
0621/BALLS FORD ROAD,2.25,48.06440823809618
0621_BALLS FORD RD,2.0,70.19734551238405
0621_BALLS FORD ROAD,1.0,81.0505204220992
0622 GROVETON ROAD,3.0,60.62393296724162
0622_GROVETON RD,1.0,81.47710787695678
0625 OLD CAROLINA RD,1.0,81.47710787695678
0625 OLD CAROLINA RD.,3.0,60.62393296724162
0625 OLD CAROLINA ROAD,1.0,81.47710787695678
0625/OLD CAROLINA ROAD,3.0,60.62393296724162
0627 / VAN BUREN RD,1.0,81.47710787695678
0627 / VAN BUREN ROAD,1.0,81.0505204220992
0627 BALLS FORD ROAD,3.0,60.62393296724162
0627 VAN  BUREN ROAD,1.0,81.47710787695678
0627 VAN BUREN ROAD,2.4,46.78464587352345
0627 VAN BURREN ROAD,3.0,60.62393296724162
0627/VAN BUREN ROAD,3.0,60.62393296724162
0629 BATESTOWN ROAD,2.6666666666666665,48.490995692953746
0630 MILL CREEK ROAD,1.0,81.47710787695678
0631 KAHNS ROAD,,
0631/KAHNS ROAD,4.0,60.19734551238405
0633/POSSUM POINT ROAD,1.0,81.47710787695678
0634 PURCELL ROAD,4.0,60.19734551238405
0634 SPRIGGS ROAD,1.0,81.47710787695678
0636  FEATHERSTONE ROAD,1.0,81.47710787695678
0636 / FEATHERSTONE RD,2.0,70.19734551238405
0636 / FEATHERSTONE ROAD,1.5,49.344170602668896
0636 FEATHERSTONE DRIVE,1.0,81.47710787695678
0636 FEATHERSTONE RD,1.0,81.47710787695678
0636 FEATHERSTONE ROAD,2.0,59.95924659580225
0636/FEATHERSTONE ROAD,1.0,80.62393296724161
0637 / EASY STREET,1.0,81.47710787695678
0638  BLACKBURN RD,1.0,81.47710787695678
0638 / BLACKBURN RD,1.0,81.47710787695678
0638 / BLACKBURN RD.,1.0,81.47710787695678
0638 / BLACKBURN ROAD,1.6,48.490995692953746
0638 / COLCHESTER ROAD,3.0,60.62393296724162
0638 / NEABSCO MILLS ROAD,1.0,80.62393296724161
0638 / POTOMAC CENTER BLVD,1.0,81.0505204220992
0638 / POTOMAC CENTER BOULEVARD,1.0,80.62393296724161
0638 BLACKBURN ROAD,2.0,59.1060716860871
0638 COLCHESTER DRIVE,4.0,60.19734551238405
0638 COLCHESTER ROAD,2.25,48.06440823809618
0638 NEABSCO MILLS ROAD,1.3333333333333333,48.490995692953746
0638 NEABSCO ROAD,1.0,81.47710787695678
0638 POTOMAC CENTER BLVD,2.5,49.77075805752647
0638 POTOMAC CENTER BOULEVARD,2.0,69.3441706026689
0638-COLCHESTER ROAD,1.0,81.47710787695678
0638/ BLACKBURN ROAD,4.0,60.19734551238405
0638/BLACKBURN ROAD,3.0,60.62393296724162
0638/NEABSCO MILLS ROAD / 0784/DALE BOULEVARD,1.0,81.47710787695678
0638/POTOMAC CENTER BLVD,1.0,81.47710787695678
0639 / HORNER RD,2.0,70.19734551238405
0639 / HORNER ROAD,1.8,48.06440823809618
0639 HORNER RD,2.2,47.21123332838103
0639 HORNER ROAD,2.125,44.651708599235576
0639 POTOMAC CENTER BOULEVARD,3.0,60.62393296724162
0639/ HORNER ROAD,4.0,60.19734551238405
0639/HORNER ROAD,1.0,81.47710787695678
064 MINNIEVILLE ROAD,1.0,81.47710787695678
0640  MINNIEVILLE ROAD,1.0,81.47710787695678
0640  MINNIVILLE ROAD,1.0,81.47710787695678
0640 /  MINNIEVILLE ROAD,1.0,81.47710787695678
0640 / MINNIEVILLE RD,1.9166666666666667,42.092183870090125
0640 / MINNIEVILLE ROAD,1.5909090909090908,36.97313441179922
0640 ADEN ROAD,1.0,81.47710787695678
0640 MINIEVILLE ROAD,1.0,81.47710787695678
0640 MINNIEVELLE ROAD,3.0,60.62393296724162
0640 MINNIEVIELLE ROAD,1.0,81.47710787695678
0640 MINNIEVILE ROAD,3.0,60.62393296724162
0640 MINNIEVILLE DRIVE,3.0,60.62393296724162
0640 MINNIEVILLE RD,1.2857142857142858,48.06440823809618
0640 MINNIEVILLE ROAD,1.9156626506024097,1.0
0640 MINNIVILLE ROAD,1.6666666666666667,47.637820783238595
0640 MINNNIEVILLE ROAD,1.0,81.47710787695678
0640 OLD BRIDGE ROAD,3.0,60.62393296724162
0640 OLDBRIDGE ROAD,1.0,81.47710787695678
0640-MINNIEVILLE ROAD,1.0,81.0505204220992
0640-MINNIEVILLLE ROAD,1.0,81.47710787695678
0640/ MINNIEVILLE RD,2.0,71.0505204220992
0640/ MINNIEVILLE ROAD,1.8,48.06440823809618
0640/ MINNIVILLE ROAD,1.0,81.47710787695678
0640/ OLD BRIDGE ROAD,2.0,71.0505204220992
0640/14631 MINNIEVILLE RD,3.0,60.62393296724162
0640/MINNIEVILLE RD,1.0,80.62393296724161
0640/MINNIEVILLE ROAD,1.6666666666666667,49.77075805752647
0640MINNIEVILLE ROAD,3.0,60.62393296724162
0640_MINNIEVILLE RD,1.0,81.0505204220992
0641 - OLD BRIDGE ROAD,1.0,81.47710787695678
0641 / OLD BRIDGE,1.0,81.47710787695678
0641 / OLD BRIDGE RD,2.25,44.225121144378
0641 / OLD BRIDGE RD.,1.0,81.47710787695678
0641 / OLD BRIDGE ROAD,1.7692307692307692,32.2806724083659
0641 OLD BIRDGE ROAD,1.0,81.47710787695678
0641 OLD BRIDGE RD,2.0,65.9314709638083
0641 OLD BRIDGE ROAD,1.7272727272727273,1.0
0641 OLDBRIDGE ROAD,1.6666666666666667,49.77075805752647
0641/  OLD BRIDGE ROAD,1.0,81.47710787695678
0641/ OLD BRIDGE LANE,4.0,60.19734551238405
0641/ OLD BRIDGE RD,1.0,81.47710787695678
0641/ OLD BRIDGE ROAD,1.3333333333333333,50.19734551238405
0641/ OLDBRIDGE ROAD,3.0,60.62393296724162
0641/OLD BRIDGE RD,1.0,81.0505204220992
0641/OLD BRIDGE ROAD,1.5833333333333333,43.798533689520426
0641OLD BRIDGE ROAD,3.0,59.344170602668896
0642 / HOADLY ROAD,1.6666666666666667,47.637820783238595
0642 DAVIS FORD ROAD,1.0,81.47710787695678
0642 HOADLEY ROAD,3.0,60.62393296724162
0642 HOADLT ROAD,1.0,81.47710787695678
0642 HOADLY RAOD,1.0,81.47710787695678
0642 HOADLY RD,2.0,68.49099569295375
0642 HOADLY ROAD,2.0535714285714284,2.846138023193241
0642 SMOKETOWN ROAD,3.0,60.62393296724162
0642 YATES FORD ROAD,1.0,81.47710787695678
0642-HOADLY ROAD,1.0,81.47710787695678
0642/HOADLY RD,2.0,71.0505204220992
0642HOADLY ROAD,1.0,81.47710787695678
0643  PURCELL ROAD,1.0,81.47710787695678
0643 / PRUCELL RD,1.0,81.47710787695678
0643 / PURCELL RD,1.0,81.47710787695678
0643 / SPRIGGS RD,1.0,81.0505204220992
0643 / SPRIGGS ROAD,2.0,67.6378207832386
0643 // PURCELL ROAD,1.0,81.47710787695678
0643 // SPRIGGS ROAD,1.0,81.47710787695678
0643 PURCELL ROAD,1.6666666666666667,32.70725986322348
0643 SPRIGGS ROAD,1.5217391304347827,36.97313441179922
0643/ PURCELL ROAD,1.0,81.0505204220992
0643/PRINCE WILLIAM PARKWAY,1.0,81.47710787695678
0643/PURCELL RD,1.0,81.47710787695678
0643/SPRIGGS ROAD,2.0,70.19734551238405
0645 / HAZELWOOD DR,1.0,81.47710787695678
0645 HAZELWOOD DRIVE,1.0,81.47710787695678
0646 / ADEN RD,1.8571428571428572,46.35805841866588
0646 / ADEN ROAD,1.0,81.0505204220992
0646 ADEN RD,1.0,81.0505204220992
0646 ADEN ROAD,1.5555555555555556,33.9870222277962
0646/ADEN RD,1.0,80.62393296724161
0646/ADEN ROAD,1.0,81.47710787695678
0647 / CARVER ROAD,1.0,81.47710787695678
0649 / BRENTSVILLE ROAD,1.0,81.47710787695678
0649 / HORNER ROAD,3.0,60.62393296724162
0649 BRENTSVILLE ROAD,2.2,47.21123332838103
0649 OLD CHURCH RD,2.0,70.19734551238405
0652 / FITWATER DR,1.0,81.47710787695678
0652 / FITZWATER DR,1.0,81.47710787695678
0652 FITZWATER DRIVE,2.3333333333333335,45.9314709638083
0652 FITZWATER DRIVER,1.0,81.47710787695678
0653 PARKGATE DRIVE,1.75,48.91758314781132
0654 BROOKFIELD ROAD,1.0,81.47710787695678
0655 SCHAEFFER LANE,1.0,81.47710787695678
0656 / KETTLE RUN ROAD,1.0,81.47710787695678
0656 KETTLE RUN ROAD,2.0,65.9314709638083
0656/KETTLE RUN ROAD,1.0,81.47710787695678
0657 REID LANE,1.0,81.47710787695678
0658 OWLS NEST ROAD,4.0,60.19734551238405
0659 GUM SPRING RD,1.0,81.47710787695678
0659 GUM SPRINGS,1.0,81.47710787695678
0660 / HORNBAKER ROAD,1.0,81.47710787695678
0660 HORNBAKER RD,1.0,81.47710787695678
0660 HORNBAKER ROAD,1.0,80.62393296724161
0660/HORNBAKER ROAD,1.0,81.47710787695678
0661 / GODWIN DR,1.0,81.47710787695678
0661 GODWIN DRIVE,1.0,81.47710787695678
0661/ GODWIN DRIVE,1.0,81.47710787695678
0661/GODWIN DRIVE,1.0,81.47710787695678
0662 MOORE DRIVE,1.0,81.0505204220992
0663 / DAVIS FORD ROAD,3.0,60.62393296724162
0663 // DAVIS FORD ROAD,3.0,60.62393296724162
0663 DAVIS FORD ROAD,1.8,44.225121144378
0663-DAVIS FORD ROAD,1.0,81.47710787695678
0663/DAVIS FORD ROAD,1.0,81.0505204220992
0668 / RIXLEW LANE,1.5,49.344170602668896
0668 RIXLEW LANE,1.1666666666666667,48.91758314781132
0668 RIXLEW LN,1.0,81.0505204220992
0668/RIXLEW LANE,2.0,70.19734551238405
0668_RIXLEW LANE,1.5,49.344170602668896
0669_RIXLEW LN,4.0,60.19734551238405
0671 COLVIN LANE,1.0,81.47710787695678
0673 / ANNAPOLIS WAY,1.0,81.47710787695678
0674  REAMS ROAD,1.0,81.47710787695678
0674  WELLINGTON ROAD,3.0,60.62393296724162
0674 / DALE BOULEVARD,1.0,81.47710787695678
0674 / WELLINGTON RD,1.0,79.77075805752648
0674 / WELLINGTON ROAD,1.6666666666666667,47.637820783238595
0674 DALE BLVD,1.0,81.47710787695678
0674 DALE BOULEVARD,1.0,81.47710787695678
0674 HANSEN FARM ROAD,1.0,81.47710787695678
0674 WELLINGTON DR,1.0,81.47710787695678
0674 WELLINGTON RD,2.0,65.07829605409316
0674 WELLINGTON ROAD,1.7671232876712328,1.0
0674 WELLINTON RD,1.0,81.47710787695678
0674-DALE BOULEVARD,1.0,81.47710787695678
0674/ WELLINGTON RD,1.0,81.47710787695678
0674/WELLINGTON RD,1.6666666666666667,49.77075805752647
0674/WELLINGTON ROAD,1.2857142857142858,48.06440823809618
0674WELLINGTON ROAD,1.0,81.47710787695678
0674_WELLINGTON RD,1.0,81.47710787695678
0674_WELLINGTON ROAD,1.6666666666666667,49.77075805752647
0675 / GLENKIRK ROAD,1.0,81.47710787695678
0675 GLENKIRK RD,3.0,60.62393296724162
0675 GLENKIRK ROAD,1.2857142857142858,48.06440823809618
0675 GLENKRIK ROAD,1.0,81.47710787695678
0675/GLENKIRK RD,1.0,81.0505204220992
0676 / CATHARPIN ROAD,1.0,81.47710787695678
0676 CARTHARPIN ROAD,1.0,81.47710787695678
0676 CATHARPIN RD,1.0,80.19734551238405
0676 CATHARPIN ROAD,1.6923076923076923,42.5187713249477
0677/ALDIE RD,1.0,81.47710787695678
0677/ALDIE ROAD,1.0,81.47710787695678
0681 / ANTIOCH RD,1.0,81.47710787695678
0681 ANTIOCH RD,3.0,59.344170602668896
0681 ANTIOCH ROAD,2.0,70.19734551238405
0683 POTOMAC CENTER BLVD,1.0,81.47710787695678
0685 LIGHTNER ROAD,1.0,81.47710787695678
0687 / DAWSON BEACH RD,1.0,81.47710787695678
0687 / DAWSON BEACH ROAD,3.0,60.62393296724162
0687 DAWSON BEACH,1.0,81.47710787695678
0687 DAWSON BEACH ROAD,1.0,80.62393296724161
0687 DAWSONS BEACH ROAD,1.0,81.47710787695678
0688 / LAKE JACKSON DR,1.0,81.47710787695678
0688 / LAKE JACKSON DRIVE,3.0,60.62393296724162
0688 / RIXLIEW LN,1.0,81.47710787695678
0688 // LAKE JACKSON DRIVE,3.0,60.62393296724162
0688 LAKE JACKSON DR,,
0688 LAKE JACKSON DRIVE,1.5714285714285714,47.21123332838103
0688/ LAKE JACKSON DRIVE,1.0,81.47710787695678
0689 / 7404 SIGNAL HILL RD,1.0,81.47710787695678
0689 / SIGNAL HILL ROAD,2.5,49.77075805752647
0689 SIGNAL HILL ROAD,1.75,45.9314709638083
0692 / LUCASVILLE RD,1.0,81.47710787695678
0692 LUCASVILLE ROAD,1.7777777777777777,45.07829605409315
0692/LUCASVILLE ROAD,1.0,81.47710787695678
0693 BIRMINGHAM DRIVE,1.0,81.47710787695678
0694 / COLES DRIVE,1.0,81.47710787695678
0694 COLES DRIVE,1.0,81.47710787695678
0694 OLD BRIDGE ROAD,1.0,81.47710787695678
0694/COLES DRIVE,1.0,81.47710787695678
0700 WOODBRIDGE ST,1.0,81.47710787695678
0701 LOGMILL ROAD,1.0,81.0505204220992
0701/ LOGMILL RD,1.0,81.47710787695678
0702 GRANT AVENUE,1.0,81.47710787695678
0703 OLD CAROLINA,1.0,81.47710787695678
0703 OLD CAROLINA RD,2.0,70.19734551238405
0703 OLD CAROLINA ROAD,2.0,69.3441706026689
0704/ARTEMUS DR,1.0,81.47710787695678
0705 / PAGELAND LANE,1.0,81.47710787695678
0705 / SANDERS LN,1.0,81.47710787695678
0705 8409 SANDERS LANE,3.0,60.62393296724162
0705 PAGELAND LANE,1.6666666666666667,45.504883508950726
0705 PAGELAND LN,1.0,81.47710787695678
0705 SANDERS LANE,3.25,46.35805841866588
0705 SANDERS LN,3.0,60.62393296724162
0706 MAYS QUARTER ROAD,3.0,60.62393296724162
0711 / MCGRATH ROAD,1.0,81.47710787695678
0711/ MCGRATH ROAD,1.0,81.47710787695678
0717 / YORKSHIRE LANE,1.6666666666666667,49.77075805752647
0717 YORKSHIRE LANE,1.6666666666666667,47.637820783238595
0717/YORKSHIRE LANE,1.0,81.47710787695678
0717_ YORKSHIRE LANE,1.0,81.47710787695678
0717_YORKSHIRE LANE,1.0,81.47710787695678
0719 / ROLLING ROAD,3.0,60.62393296724162
0719 ROLLING RD,1.0,81.47710787695678
0728 DALE BLVD,1.0,81.47710787695678
0730  JOPLIN RD,3.0,60.62393296724162
0730 INN STREET,1.0,81.0505204220992
0733 / WOODSIDE DRIVE,1.0,81.47710787695678
0733/ WOODSIDE DRIVE,1.0,81.47710787695678
0735  3863376WALNUT STREET,1.0,81.47710787695678
0740 / ARMSTEAD STREET,1.0,81.0505204220992
0740 / DALE BOULEVARD,1.0,81.47710787695678
0740 ARMSTEAD ST.,1.0,81.47710787695678
0740 ARMSTEAD STREET,1.0,81.0505204220992
0741 / CUSHING RD,1.0,81.47710787695678
0741 G STREET,3.0,60.62393296724162
0743/ F STREET,3.0,60.62393296724162
0748 / DALE BLVD,1.0,81.0505204220992
0748 DEVIL REACH ROAD,3.0,60.62393296724162
0748 DEVILS REACH ROAD,2.0,69.3441706026689
0751 WEBSTERS WAY,1.0,81.0505204220992
0753 / RIDGEFIELD VILLAGE DRIVE,1.0,81.47710787695678
0753 RIDGEFIELD ROAD,1.0,81.47710787695678
0759 FOREST LANE,1.0,81.47710787695678
0760 /  RUGBY ROAD,3.0,60.62393296724162
0760 RUGBY ROAD,1.0,81.47710787695678
0760/RUGBY ROAD,1.0,81.47710787695678
0760_RUGBY ROAD,1.0,81.47710787695678
0763 / GEMSTONE DRIVE,1.0,81.47710787695678
0764 DALE BOULEVARD,2.0,71.0505204220992
0764 ROSEDALE COURT,2.0,70.19734551238405
0768 BULL RUN ROAD,3.0,60.62393296724162
0769 / LAKE DR,1.0,81.47710787695678
0772 MARSTELLER DRIVE,1.0,81.47710787695678
0773/LAKE ST,1.0,81.47710787695678
0777 CROSSING PLACE,1.0,81.0505204220992
0781 / CUSHING RD,1.0,81.47710787695678
0781 CUSHING ROAD,2.0,70.19734551238405
0782 / RESIDENCY RD,1.0,81.47710787695678
0782 RESIDENCY ROAD,1.0,80.62393296724161
0784  DALE BOULEVARD,1.0,81.47710787695678
0784 / DALE BLVD,1.6785714285714286,31.854084953508327
0784 / DALE BOULEVARD,1.894736842105263,36.546546956941654
0784 / MINNIEVILLE ROAD,1.0,81.47710787695678
0784 /DALE BOULEVARD,1.0,81.47710787695678
0784 DALE BLVD,1.75,31.000910043793176
0784 DALE BOULEBARD,1.0,81.47710787695678
0784 DALE BOULEVARD,1.7961783439490446,1.0
0784 DALE BOULEVEARD,1.0,81.47710787695678
0784 DALE BOUVLEVARD,1.0,81.47710787695678
0784 DALVE BLVD,1.0,81.47710787695678
0784-DALE BOULEVARD,1.0,81.0505204220992
0784/ DALE BLVD,2.25,48.06440823809618
0784/ DALE BOULEVARD,3.3333333333333335,47.637820783238595
0784/DALE BLVD,2.6666666666666665,48.490995692953746
0784/DALE BLVD & 0001/RT 1,1.0,81.47710787695678
0784/DALE BOULEVARD,1.8,48.06440823809618
0784/DALE BOULVARD,1.0,81.47710787695678
0784DALE BLOUVARD,1.0,81.47710787695678
0784_DALE BLVD,2.0,70.19734551238405
0787 COCKPIT POINT ROAD,1.0,81.47710787695678
0788 INTERSTATE DRIVE,2.0,70.19734551238405
0794 DALE BOULEVARD,1.0,81.47710787695678
0796 INDUSTRIAL ROAD,1.6666666666666667,49.77075805752647
0800 / OLD HORNER ROAD,1.0,81.47710787695678
0802 NOTES DRIVE,1.0,81.47710787695678
0806 TOKEN VALLEY ROAD,3.0,60.62393296724162
0811 RANDOLH RIDGE DR,1.0,81.47710787695678
0821 BETHELHELM RD,1.0,81.47710787695678
0821 BETHLEHEM RD,1.0,81.0505204220992
0821 BETHLEHEM ROAD,1.0,81.0505204220992
0823 DONALD CURTIS DRIVE,3.0,60.62393296724162
0827 / HANSEN FARM ROAD,1.0,81.47710787695678
0838 COLCHESTER ROAD,4.0,60.19734551238405
0838 HILLWOOD DRIVE,1.0,81.47710787695678
0840 / UNIVERSITY BLVD,2.0,70.19734551238405
0840 / UNIVERSITY BOULEVARD,1.0,81.47710787695678
0840 /UNIVERSITY BLVD,1.0,81.47710787695678
0840 UNIVERISTY BLVD,1.0,81.47710787695678
0840 UNIVERSITY BLVD,1.2857142857142858,48.06440823809618
0840 UNIVERSITY BOULEVARD,1.4444444444444444,46.35805841866588
0840/UNIVERSITY BLVD,1.0,81.47710787695678
0840/UNIVERSITY BOULEVARD,1.0,81.47710787695678
0842 FREEDOM CENTER BOULEVARD,1.0,81.47710787695678
0842/FREEDOM CENTER BOULEVARD,1.0,81.47710787695678
0846 BRISTOW ROAD,1.0,81.47710787695678
0847 / HANSEN FARM ROAD,1.0,81.47710787695678
0847 / HANSON FARM RD,1.0,81.47710787695678
0847 / HANSON FARM ROAD,1.0,81.47710787695678
0847 HANSEN FARM ROAD,1.0,81.47710787695678
0847/HANSEN FARM RD,1.0,81.47710787695678
0848 / BRADY LANE,1.0,81.47710787695678
0848 BRADY LANE,3.0,60.62393296724162
0849 / CATON HILL RD,2.0,70.19734551238405
0849 / CATON HILL ROAD,1.6666666666666667,49.77075805752647
0849 CATON HILL ROAD,1.7142857142857142,41.66559641523255
0849 HORNER ROAD,1.0,81.47710787695678
0849/CATON HILL ROAD,1.0,81.47710787695678
0855 DALE BLVD,1.0,81.47710787695678
0861 HARRY J. PARRISH BLVD,1.0,81.47710787695678
0867 DAWSON BEACH ROAD,1.0,81.47710787695678
0874 WELLINGTON ROAD,3.6666666666666665,47.21123332838103
0892 / ELM FARM ROAD,1.0,81.47710787695678
0892 ELM FARM ROAD,2.0,70.19734551238405
0906 / OCCOQUAN ROAD,1.8571428571428572,46.35805841866588
0906 OCCOQUAN RD,1.8,48.06440823809618
0906 OCCOQUAN ROAD,1.5833333333333333,35.693372047226504
0906/OCCOQUAN ROAD,1.0,81.0505204220992
0951 WELLINGFORD DRIVE,1.0,81.0505204220992
1 / RICHMOND HIGHWAY,1.0,81.0505204220992
1 / RICHMOND HWY,1.0,81.0505204220992
1 5TH ST,2.0,71.0505204220992
1 81 NORTH1209 CROSSOVER,3.0,60.62393296724162
1 95 S,1.0,81.47710787695678
1 AVE OF THE ARTS,1.0,81.47710787695678
1 AVENUE OF THE ARTS,1.0,76.78464587352346
1 BLK RT 29 SPUR,1.0,81.47710787695678
1 BOB FOELLER DRIVE,1.0,81.47710787695678
1 BUSCH GARDENS BLVD,1.5,50.62393296724162
1 COLONIAL TPKE,3.0,60.62393296724162
1 COURTHOUSE RD,1.0,81.47710787695678
1 DWIGHT ROAD,1.0,81.47710787695678
1 Depot Street,1.0,81.47710787695678
1 E HUNDRED RD,4.0,60.19734551238405
1 E HUNDRED ROAD,1.0,81.47710787695678
1 E WINDSOR BLVD,1.0,81.47710787695678
1 ELECTRIC RD,2.0,71.0505204220992
1 FAIRFAX EXIT RAMP S,1.0,81.47710787695678
1 FERNCLIFF DR,1.0,81.47710787695678
1 FRANKLIN ST,2.0,71.0505204220992
1 GUESTHOUSE CT,1.0,81.47710787695678
1 HARPER ST,1.0,81.47710787695678
1 KINGSLEE LN,1.0,81.47710787695678
1 LE GORDON DR,1.0,81.47710787695678
1 MARKET ST,1.0,81.47710787695678
1 MARKET ST SE,3.0,60.62393296724162
1 MARTIN LUTHER KING FWY W,1.0,81.47710787695678
1 MLK EXPRESSWAY,1.0,81.47710787695678
1 MLK FWY E OFF RAMP,4.0,60.19734551238405
1 NORTH OTTERDALE RD,3.0,60.62393296724162
1 OCEANA BLVD,1.0,81.47710787695678
1 POLLUX CIR W,1.0,81.47710787695678
1 POWHITE PKWY,1.0,81.47710787695678
1 RICARD E BYRD TERMINAL DRIVE,3.0,60.62393296724162
1 RICHARD E BYRD DRIVE,1.0,81.47710787695678
1 RICHARD E BYRD TERMINAL DRIVE,1.0,81.47710787695678
1 RIVER ROAD,1.0,81.47710787695678
1 ROCKFISH ORCHARD LN,1.0,81.47710787695678
1 RTE 37 N ONRAMP,1.0,81.47710787695678
1 S AUTHUR ASHE,3.0,60.62393296724162
1 S MAIN ST,1.0,81.47710787695678
1 S WITCHDUCK RD,1.0,81.47710787695678
1 S. CRATER ROAD/ E. WASHINGTON STREET,1.0,81.47710787695678
1 S. WITCHDUCK RD,1.0,81.0505204220992
1 SOUTH WITCHDUCK RD,1.0,81.47710787695678
1 SPUR 7,1.0,81.47710787695678
1 VILLAGE CENTER DR,3.0,60.62393296724162
1 W GOVERNOR RD,3.0,60.62393296724162
1 W HUNDRED RD,1.0,81.47710787695678
1 W MELLEN ST,1.0,81.47710787695678
1 WALKERS ROAD,1.0,81.47710787695678
1 WATERSIDE DR,3.0,60.62393296724162
1 WEST MAIN STREET,1.0,81.47710787695678
1 WESTOVER HILLS BLD,1.0,81.47710787695678
1 WESTOVER HILLS BLVD,1.0,81.47710787695678
1 WOODMONT DR,1.0,81.47710787695678
1-464 NB,1.0,81.47710787695678
1-495 EAST,1.0,81.47710787695678
1-64 EAST BOUND,1.0,81.47710787695678
1-64 EB,1.0,81.47710787695678
1-664 SOUTH,1.0,81.47710787695678
1-81 NORTHBOUND,1.0,81.47710787695678
1-81 SOUTH,1.0,81.47710787695678
1-95 NORTH,2.5,49.77075805752647
1-95 NORTHBOUND,,
1/ RICHMOND HIGHWAY,3.0,60.62393296724162
1/4 MILE W OF WILDERNESS RD/E BLUEGRASS TRAIL,4.0,60.19734551238405
1/RICHMOND HIGHWAY,1.0,80.62393296724161
1/RICHMOND HWY,4.0,58.490995692953746
10 1/2 ST SE,1.0,81.47710787695678
10 BLOCK OF MLK  S,4.0,60.19734551238405
10 BLOCK OF N ADAMS ST,3.0,60.62393296724162
10 DENBIGH BLVD,1.0,81.47710787695678
10 DUFFY BLVD,1.0,81.47710787695678
10 E BROAD ST,3.0,60.62393296724162
10 ELIZABETH ST,1.0,81.47710787695678
10 EMMONS PL,2.0,71.0505204220992
10 HAMPTON HEATH,2.0,71.0505204220992
10 I-164 E,2.0,71.0505204220992
10 LAUREL DR,2.0,71.0505204220992
10 LINDA LN,1.0,81.47710787695678
10 N CRENSHAW AVE,1.0,81.47710787695678
10 PICKETT ST,1.0,81.47710787695678
10 REDWOOD ST,2.0,71.0505204220992
10 RIVERTON COMMONS DR,2.0,71.0505204220992
10 S ARTHUR ASHE BLVD,1.0,81.47710787695678
10 S GLEBE RD,2.0,70.19734551238405
10 S HARRISON ST,1.0,81.47710787695678
10 SOUTH STREET,1.0,81.47710787695678
10 ST ALBANS BLVD,1.0,81.47710787695678
10 ST N,1.0,81.0505204220992
10 WESTOVER HILLS BOULEVARD,1.0,81.47710787695678
10 WILLOW OAK BLVD,2.0,71.0505204220992
"10,000 BLK GEORGE WASHINGTON MEM HWY",1.0,81.47710787695678
"10,000 HUELL MATTHEWS HWY",1.0,81.47710787695678
"10,076 HUELL MATTHEWS HWY",1.0,81.47710787695678
100,2.0,71.0505204220992
100  BLOCK THALIA TRACE DRI,1.0,81.47710787695678
100 13TH ST NW,1.0,81.47710787695678
100 1ST ST N,1.0,81.47710787695678
100 250 BYPASS,1.5,49.344170602668896
100 25TH ST,3.0,60.62393296724162
100 264W AT WITCHDUCK RD ON RAMP,1.0,81.47710787695678
100 38TH STREET,1.0,81.47710787695678
100 83RD STREET,1.0,81.47710787695678
100 A VIEW AVENUE,1.0,81.47710787695678
100 ANGELFISH LANE,1.0,81.47710787695678
100 Armory Dr,3.0,60.62393296724162
100 B N 8TH ST,1.0,81.47710787695678
100 BAKER RD,1.0,81.0505204220992
100 BATTLEFIELD BL N,4.0,60.19734551238405
100 BEACH TOWN DR,1.0,81.47710787695678
100 BENEVITA PL,3.0,60.62393296724162
100 BERKLEY AVE,1.0,81.47710787695678
100 BLK,1.0,81.47710787695678
100 BLK 1ST ST NW,1.0,81.47710787695678
100 BLK BALVIEW,1.0,81.47710787695678
100 BLK BIRMINGHAM AVE,1.0,81.47710787695678
100 BLK BOUSH ST,1.0,81.47710787695678
100 BLK BOUSH STREET,1.0,81.47710787695678
100 BLK BRAMBLETON AV,1.0,81.47710787695678
100 BLK BURFORD AVE,1.0,81.47710787695678
100 BLK BYPASS RD,1.0,81.47710787695678
100 BLK BYRON ST,3.0,60.62393296724162
100 BLK CAMPOSTELLA RD,3.5,48.91758314781132
100 BLK CLOVER AVE NE,1.0,81.47710787695678
100 BLK E 21ST ST,1.0,81.47710787695678
100 BLK E 25TH ST,1.5,50.62393296724162
100 BLK E 26TH ST,2.0,70.19734551238405
100 BLK E 27TH STREET,1.0,81.47710787695678
100 BLK E ADMIRAL TAUSSIG BLVD,1.0,81.0505204220992
100 BLK E BRAMBLETON AVE,1.0,81.47710787695678
100 BLK E BROAD ST,1.0,81.47710787695678
